30.528
30.388
31.167
29.936
31.526
30.65
30.877
29.158
30.477
30.622
28.899
29.023
29.089
30.909
30.863
28.332
30.211
28.436
30.051
30.399
28.002
31.272
29.845
28.678
32.29
31.743
30.18
29.571
30.733
30.594
27.255
28.735
28.178
29.072
30.67
28.031
29.06
30.148
26.438
30.904
27.289
29.242
29.091
29.437
29.955
27.688
30.44
29.148
29.33
27.935
29.046
29.413
29.144
29.482
27.753
26.695
28.827
27.774
28.751
29.194
27.357
26.983
27.78
27.842
28.461
28.372
29.645
28.45
29.307
28.274
27.202
29.188
27.717
26.837
28.871
28.96
28.793
27.558
28.298
27.46
28.333
27.733
28.847
27.934
27.62
28.275
26.754
27.795
26.81
27.423
29.01
28.129
27.423
28.231
28.099
27.374
26.49
29.517
27.743
29.311
27.588
28.842
28.171
27.54
25.917
26.751
27.109
28.413
28.313
27.647
27.267
27.828
26.74
28.284
26.504
25.72
27.04
25.644
27.419
28.334
25.648
25.338
26.748
26.878
28.099
27.225
27.303
26.071
26.805
27.852
27.462
26.477
26.391
29.088
27.042
26.01
26.174
26.75
27.92
26.254
26.668
28.18
27.535
25.962
25.482
27.626
26.338
26.228
24.944
23.64
25.392
27.67
25.734
25.352
25.833
26.865
25.367
23.736
25.376
27.194
27.395
27.196
26.49
26.181
24.915
26.675
25.178
26.4
24.537
25.771
27.128
25.543
26.243
25.751
25.381
26.04
25.266
26.324
25.035
24.913
25.271
26.661
26.156
26.567
27.812
25.263
25.062
26.447
25.397
26.154
26.288
26.362
25.398
27.464
25.354
23.974
24.838
26.245
26.841
25.07
27.142
25.544
24.861
26.398
25.014
24.144
22.438
26.069
25.861
24.322
24.098
23.057
24.439
24.687
26.166
25.082
27.324
24.549
24.095
24.943
25.374
25.345
25.339
25.592
25.73
24.812
24.06
25.218
26.255
27.273
24.954
23.728
23.466
24.367
23.771
24.72
23.681
25.46
26.663
26.23
25.163
25.392
24.769
23.881
23.724
24.301
25.206
23.227
24.569
25.145
25.353
25.551
27.077
24.341
25.473
23.298
25.843
24.383
25.663
27.636
24.05
24.537
26.629
26.29
25.295
24.432
24.056
23.821
24.011
25.107
25.108
26.48
24.858
25.336
24.109
24.956
23.545
25.506
23.302
24.898
25.8
25.157
25.352
24.267
22.055
24.261
25.135
23.196
23.907
26.373
24.609
24.786
23.206
24.657
25.647
22.927
24.293
24.371
25.064
26.024
26.384
25.187
26.208
24.042
24.396
23.519
26.88
22.772
25.097
24.245
25.072
23.037
22.829
24.914
26.576
25.084
25.228
23.86
24.919
